Forcast,country,year,,Ratio,CO2 (mt),Carbon cycle model (tCO2),,,,Stock,DConc.,RF CO2,,Methane (mt CO2e),Emissions,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF METHANE,,Nitrous Oxide (mt CO2e),RF NO2,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF TOTAL N20,RF TOTAL,RF TOTAL Cummulative,CO2e (mt),Cumulative CO2e (mt)
HISTORIC,,,,,(mililon tCO2),C1,C2,C3,C4,(tCO2),(ppb),(W/m2),,Million CO2e,(million tCH4),(tCH4),(ppb),(nW/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,Million CO2e,(mtN2O),(tN2O),(ppb),(W/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,,,
HISTORIC,Kazakhstan,2015,,,301.273,2696.618,2578.484,1771.763,340.662,7387.527,9.47E-04,0.01260,,47.35,1.638408304,1.638,5.77E-07,0.00033,0.000154,0.000015,0.003,0.004,0.003,0.009772,1.25E-09,0.00000,0.00033,,10.89,0.03654362416,0.037,4.69E-09,0.01305,0.005818,0.000749,0.117,0.133,0.118,0.367971,4.72E-08,0.00000,0.01305,0.04947,0.09639,359.51300,715.55600
HISTORIC,Kazakhstan,2016,,,304.84,2762.860,2640.239,1810.019,354.262,7567.379,9.71E-04,0.01291,,45.95,1.589965398,1.590,5.60E-07,0.00032,0.000154,0.000016,0.003,0.004,0.003,0.009842,1.26E-09,0.00000,0.00032,,10.13,0.03399328859,0.034,4.36E-09,0.01214,0.005825,0.000778,0.118,0.135,0.119,0.371178,4.76E-08,0.00000,0.01214,0.04722,0.09669,360.92000,720.43300
HISTORIC,Kazakhstan,2017,,,320.791,2832.567,2705.411,1851.746,369.449,7759.173,9.95E-04,0.01324,,50.65,1.752595156,1.753,6.17E-07,0.00035,0.000157,0.000017,0.003,0.004,0.003,0.009920,1.27E-09,0.00000,0.00035,,13.38,0.04489932886,0.045,5.76E-09,0.01603,0.006340,0.000808,0.122,0.137,0.120,0.379054,4.86E-08,0.00000,0.01603,0.05848,0.10570,384.82100,745.74100
HISTORIC,Kazakhstan,2018,,,331.821,2904.672,2772.888,1895.463,384.535,7957.557,1.02E-03,0.01357,,49.51,1.713148789,1.713,6.03E-07,0.00034,0.000159,0.000018,0.003,0.004,0.003,0.010031,1.29E-09,0.00000,0.00034,,11,0.03691275168,0.037,4.73E-09,0.01318,0.006341,0.000840,0.125,0.141,0.124,0.389999,5.00E-08,0.00000,0.01318,0.05083,0.10931,392.33100,777.15200
HISTORIC,Kazakhstan,2019,,,297.569,2969.334,2832.521,1928.326,387.030,8117.211,1.04E-03,0.01385,,48.89,1.691695502,1.692,5.95E-07,0.00034,0.000160,0.000019,0.003,0.004,0.003,0.010131,1.30E-09,0.00000,0.00034,,12.17,0.04083892617,0.041,5.24E-09,0.01458,0.006527,0.000872,0.128,0.145,0.127,0.399258,5.12E-08,0.00000,0.01458,0.05502,0.10585,358.62900,750.96000
HISTORIC,Kazakhstan,2020,,,278.405,3029.831,2887.711,1954.890,383.712,8256.144,1.06E-03,0.01408,,,0,0.000,0.00E+00,0.00000,0.000116,0.000019,0.003,0.004,0.003,0.009727,1.25E-09,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.004770,0.000905,0.118,0.141,0.129,0.387996,4.98E-08,0.00000,0.00000,0.01408,0.06911,278.40500,637.03400
FORCAST,Kazakhstan ,2021,Kazakhstan 42021,1.0302793,276.683,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,276.68300,276.68300
FORCAST,Kazakhstan ,2022,Kazakhstan 42022,1.029642767,284.8846496,61.905,63.814,80.451,78.714,284.885,3.65E-05,0.00049,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00049,0.00049,284.88465,561.56765
FORCAST,Kazakhstan ,2023,Kazakhstan 42023,1.02878937,293.0862992,125.593,129.304,161.047,143.374,559.318,7.17E-05,0.00095,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00095,0.00144,293.08630,577.97095
FORCAST,Kazakhstan ,2024,Kazakhstan 42024,1.027744559,301.2178493,191.048,196.449,241.763,196.876,826.136,1.06E-04,0.00141,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00141,0.00236,301.21785,594.30415
FORCAST,Kazakhstan ,2025,Kazakhstan 42025,1.027228299,309.4194989,258.285,265.262,322.617,241.551,1087.714,1.40E-04,0.00186,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00186,0.00326,309.41950,610.63735
FORCAST,Kazakhstan ,2026,Kazakhstan 42026,1.01925691,315.3779622,326.816,335.235,402.970,278.610,1343.631,1.72E-04,0.00229,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00229,0.00415,315.37796,624.79746
FORCAST,Kazakhstan ,2027,Kazakhstan 42027,1.019115359,321.4065252,396.658,406.381,482.857,309.652,1595.547,2.05E-04,0.00272,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00272,0.00501,321.40653,636.78449
FORCAST,Kazakhstan ,2028,Kazakhstan 42028,1.018756816,327.4350882,467.809,478.697,562.289,335.924,1844.719,2.37E-04,0.00315,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00315,0.00587,327.43509,648.84161
FORCAST,Kazakhstan ,2029,Kazakhstan 42029,1.018197388,333.3935516,540.256,552.165,641.260,358.395,2092.076,2.68E-04,0.00357,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00357,0.00672,333.39355,660.82864
FORCAST,Kazakhstan ,2030,Kazakhstan 42030,1.018082422,339.4221145,614.012,626.798,719.801,377.873,2338.484,3.00E-04,0.00399,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00399,0.00756,339.42211,672.81567
FORCAST,Kazakhstan ,2031,Kazakhstan 42031,1.009706733,342.7167943,688.485,701.979,797.152,394.223,2581.839,3.31E-04,0.00440,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00440,0.00839,342.71679,682.13891
FORCAST,Kazakhstan ,2032,Kazakhstan 42032,1.009817959,346.0815736,763.688,777.724,873.366,408.113,2822.891,3.62E-04,0.00482,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00482,0.00922,346.08157,688.79837
FORCAST,Kazakhstan ,2033,Kazakhstan 42033,1.009722504,349.4463529,839.623,854.030,948.472,420.053,3062.178,3.93E-04,0.00522,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00522,0.01004,349.44635,695.52793
FORCAST,Kazakhstan ,2034,Kazakhstan 42034,1.009628887,352.8111323,916.289,930.897,1022.501,430.447,3300.134,4.23E-04,0.00563,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00563,0.01085,352.81113,702.25749
FORCAST,Kazakhstan ,2035,Kazakhstan 42035,1.009338367,356.105812,993.671,1008.308,1095.461,439.597,3537.036,4.54E-04,0.00603,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00603,0.01166,356.10581,708.91694
FORCAST,Kazakhstan ,2036,Kazakhstan 42036,1.005511811,358.0685999,1071.479,1085.962,1167.007,447.392,3771.839,4.84E-04,0.00643,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00643,0.01247,358.06860,714.17441
FORCAST,Kazakhstan ,2037,Kazakhstan 42037,1.005677369,360.1014875,1149.729,1163.874,1237.194,454.132,4004.930,5.14E-04,0.00683,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00683,0.01327,360.10149,718.17009
FORCAST,Kazakhstan ,2038,Kazakhstan 42038,1.005450652,362.0642754,1228.405,1242.029,1306.042,460.018,4236.495,5.43E-04,0.00723,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00723,0.01406,362.06428,722.16576
FORCAST,Kazakhstan ,2039,Kazakhstan 42039,1.005421104,364.0270633,1307.509,1320.426,1373.585,465.225,4466.745,5.73E-04,0.00762,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00762,0.01485,364.02706,726.09134
FORCAST,Kazakhstan ,2040,Kazakhstan 42040,1.005391874,365.9898513,1387.038,1399.064,1439.859,469.895,4695.857,6.02E-04,0.00801,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00801,0.01563,365.98985,730.01691
FORCAST,Kazakhstan ,2041,Kazakhstan 42041,0.9978931239,365.218756,1466.400,1477.331,1504.126,473.384,4921.241,6.31E-04,0.00839,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00839,0.01640,365.21876,731.20861
FORCAST,Kazakhstan ,2042,Kazakhstan 42042,0.9978886756,364.4476608,1545.595,1555.226,1566.440,475.937,5143.198,6.60E-04,0.00877,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00877,0.01717,364.44766,729.66642
FORCAST,Kazakhstan ,2043,Kazakhstan 42043,0.9978842085,363.6765655,1624.622,1632.751,1626.855,477.747,5361.974,6.88E-04,0.00915,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00915,0.01792,363.67657,728.12423
FORCAST,Kazakhstan ,2044,Kazakhstan 42044,0.9978797224,362.9054702,1703.481,1709.907,1685.420,478.969,5577.778,7.15E-04,0.00951,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00951,0.01866,362.90547,726.58204
FORCAST,Kazakhstan ,2045,Kazakhstan 42045,0.9978752173,362.134375,1782.173,1786.695,1742.187,479.724,5790.780,7.43E-04,0.00988,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00988,0.01939,362.13437,725.03985
FORCAST,Kazakhstan ,2046,Kazakhstan 42046,0.9947735192,360.2416866,1860.453,1862.865,1796.887,479.800,6000.006,7.70E-04,0.01023,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01023,0.02011,360.24169,722.37606
FORCAST,Kazakhstan ,2047,Kazakhstan 42047,0.9945514692,358.2788987,1938.307,1938.402,1849.556,479.318,6205.584,7.96E-04,0.01059,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01059,0.02082,358.27890,718.52059
FORCAST,Kazakhstan ,2048,Kazakhstan 42048,0.9947172765,356.3862103,2015.750,2013.324,1900.269,478.413,6407.756,8.22E-04,0.01093,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01093,0.02152,356.38621,714.66511
FORCAST,Kazakhstan ,2049,Kazakhstan 42049,0.9946892211,354.4935219,2092.781,2087.632,1949.078,477.173,6606.664,8.47E-04,0.01127,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01127,0.02220,354.49352,710.87973
HISTORIC,Kazakhstan,2050,Kazakhstan 22050,0.954115076,338.2276138,2166.278,2158.109,1991.975,471.695,6788.058,8.71E-04,0.01158,,0,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01158,0.01158,338.22761,338.22761
HISTORIC,Kenya,1850,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1851,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1852,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1853,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1854,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1855,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1856,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1857,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1858,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1859,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1860,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1861,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1862,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1863,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1864,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1865,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1866,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1867,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1868,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1869,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1870,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1871,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1872,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1873,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1874,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1875,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
HISTORIC,Kenya,1876,,,,0.000,0.000,0.000,0.000,0.000,0.00E+00,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
